AdminPermissions,AllocatorPermissions,AllowedPathPrefix,AllowedProperties,ApproversOnCreate,ApproversOnDataDelete,ApproversOnDelete,ApproversOnExtend,ApproversOnResize,AreasNum,AreasPrivateSize,AreasSharedSize,AreasSize,AreasSizeGB,AreasSizeTB,AreasUsage,AreasUsageGB,AreasUsageTB,AvailableSize,AvailableSizeGB,AvailableSizePerSharedPool,AvailableSizePerSharedPoolGB,AvailableSizePerSharedPoolTB,AvailableSizeTB,BusinessGroup,CachePermissions,Cell,DefaultGrace,DefaultPathPrefix,DefaultProperties,DiskSelectionStrategy,FSGroup,FSPermissions,FileSystemGroup,FileSystemPermissions,GlobalPathPrefix,LocalPathPrefix,MaxActiveAreas,MaxActiveSize,MaxDisabledPeriod,MaxDuration,MaxGrace,MaxSize,MemberResources,Permissions,Policies,Project,QSlot,ReplicatorPermissions,RequiredProperties,SharedPools,StodFSPermissions,TotalPrivateSize,TotalSharedSize,TotalSize,TotalSizeGB,TotalSizeTB,Type,User,ViewPermissions
jdkarpin,,,,,,,,,1,20480,0,20480,20.0,0.02,12271,11.983,0.012,0,0.0,0,0.0,0.0,0.0,SPO,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,,jkoprows,,,,,,,,0,0,0,0.0,0.0,Business Group,,
,,,,,,,,,2,37888,0,37888,37.0,0.036,0,0.0,0.0,5314970,5190.4,0,0.0,0.0,5.069,SSG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,ulsfiler01:* ulsfiler04:* ,,,CAD-UL,,,,,,10403926,0,10403926,10160.084,9.922,User,others,
,,/nfs/iul/disks,,aschaefe,,aschaefe,aschaefe,aschaefe,2,37888,0,37888,37.0,0.036,28529,27.86,0.027,5314970,5190.4,0,0.0,0.0,5.069,SSG,,,unlimited,/nfs/iul/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,1536000,ulsfiler01:* ulsfiler04:* ,aschaefe,,CAD-UL,,,,,,10403926,0,10403926,10160.084,9.922,Project,,
,,,,,,,,,2,4096,0,4096,4.0,0.004,0,0.0,0.0,5314970,5190.4,0,0.0,0.0,5.069,SSG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,ulsfiler01:* ulsfiler04:* ,,,HR,,,,,,10403926,0,10403926,10160.084,9.922,User,others,
,,/nfs/iul/disks,,aschaefe,,aschaefe,aschaefe,aschaefe,2,4096,0,4096,4.0,0.004,125,0.122,0.0,5314970,5190.4,0,0.0,0.0,5.069,SSG,,,unlimited,/nfs/iul/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,1536000,ulsfiler01:* ulsfiler04:* ,aschaefe,,HR,,,,,,10403926,0,10403926,10160.084,9.922,Project,,
,,,,,,,,,0,0,0,0,0.0,0.0,0,0.0,0.0,5314970,5190.4,0,0.0,0.0,5.069,SSG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,ulsfiler01:* ulsfiler04:* ,,,Marketing,,,,,,10403926,0,10403926,10160.084,9.922,User,others,
,,/nfs/iul/disks,,aschaefe,,aschaefe,aschaefe,aschaefe,0,0,0,0,0.0,0.0,0,0.0,0.0,5314970,5190.4,0,0.0,0.0,5.069,SSG,,,unlimited,/nfs/iul/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,1536000,ulsfiler01:* ulsfiler04:* ,aschaefe,,Marketing,,,,,,10403926,0,10403926,10160.084,9.922,Project,,
,,,,,,,,,0,0,0,0,0.0,0.0,0,0.0,0.0,974,0.951,0,0.0,0.0,0.001,SSG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,gkefs01a.igk.intel.com:vol1 ,,,SST,,,,,,3247554,0,3247554,3171.439,3.097,User,others,
,,/nfs/igk/disks /nfs/igk/proj,,jdkarpin iszuca,,jdkarpin iszuca,jdkarpin iszuca,jdkarpin iszuca,0,0,0,0,0.0,0.0,0,0.0,0.0,974,0.951,0,0.0,0.0,0.001,SSG,,,unlimited,/nfs/igk/proj,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,153600,gkefs01a.igk.intel.com:vol1 ,napetrov,,SST,,,,,,3247554,0,3247554,3171.439,3.097,Project,,
,,,,,,,,,1,51200,0,51200,50.0,0.049,0,0.0,0.0,1504870,1469.6,0,0.0,0.0,1.435,SSG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,ulnap01a.iul.intel.com:vol0 ,,,cst,,,,,,1740800,0,1740800,1700.0,1.66,User,others,
,,/nfs/iir/disks /nfs/iir/proj /nfs/iul/disks,,,,,,,1,51200,0,51200,50.0,0.049,35014,34.193,0.033,1504870,1469.6,0,0.0,0.0,1.435,SSG,,,unlimited,/nfs/iir/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,1024000,ulnap01a.iul.intel.com:vol0 ,aloss dleahy1,,cst,,,,,,1740800,0,1740800,1700.0,1.66,Project,,
,,,,,,,,,0,0,0,0,0.0,0.0,0,0.0,0.0,5314970,5190.4,0,0.0,0.0,5.069,SSG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,ulsfiler01:* ulsfiler04:* ,,,cvsgds,,,,,,10403926,0,10403926,10160.084,9.922,User,others,
,,/nfs/iul/disks,,aschaefe,,aschaefe,aschaefe,aschaefe,0,0,0,0,0.0,0.0,0,0.0,0.0,5314970,5190.4,0,0.0,0.0,5.069,SSG,,,unlimited,/nfs/iul/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,1536000,ulsfiler01:* ulsfiler04:* ,ftitze,,cvsgds,,,,,,10403926,0,10403926,10160.084,9.922,Project,,
,,,,,,,,,2,2054144,0,2054144,2006.0,1.959,0,0.0,0.0,7654195,7474.8,0,0.0,0.0,7.3,SSG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,ulsfiler01:* ulsfiler04:* ulnap01a.iul.intel.com:vol3 ulnap01a.iul.intel.com:vol5 ulnap01a.iul.intel.com:vol4 ,,,gdb,,,,,,15011926,0,15011926,14660.084,14.316,User,others,
iszuca,,/nfs/iul/disks,,aschaefe,,aschaefe,aschaefe,aschaefe,2,2054144,0,2054144,2006.0,1.959,1409985,1376.938,1.345,7654195,7474.8,0,0.0,0.0,7.3,SSG,,,unlimited,/nfs/iul/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,1536000,ulsfiler01:* ulsfiler04:* ulnap01a.iul.intel.com:vol3 ulnap01a.iul.intel.com:vol5 ulnap01a.iul.intel.com:vol4 ,mdeilman,,gdb,,,,,,15011926,0,15011926,14660.084,14.316,Project,,
,,,,,,,,,2,5749760,0,5749760,5615.0,5.483,0,0.0,0.0,1660928,1622.0,0,0.0,0.0,1.584,SSG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,ulsfiler04:vol1 ulsfiler04:vol2 ulnap01b.iul.intel.com:vol1 ulnap01b.iul.intel.com:vol3 ,,,iLAB,,,,,,8548352,0,8548352,8348.0,8.152,User,others,
aschaefe iszuca mjphelps mmielck aloss dleahy1,,/nfs/iul/disks /nfs/iul/proj,,,,,,,2,5749760,0,5749760,5615.0,5.483,1858899,1815.331,1.773,1660928,1622.0,0,0.0,0.0,1.584,SSG,,,unlimited,/nfs/iul/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,4096000,ulsfiler04:vol1 ulsfiler04:vol2 ulnap01b.iul.intel.com:vol1 ulnap01b.iul.intel.com:vol3 ,,,iLAB,,,,,,8548352,0,8548352,8348.0,8.152,Project,,
,,,,,,,,,6,1270784,0,1270784,1241.0,1.212,0,0.0,0.0,8933580,8724.199,0,0.0,0.0,8.52,SSG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,ulsfiler01:* ulsfiler04:* ulnap01a.iul.intel.com:vol0 ulnap01a.iul.intel.com:vol2 ulnap01a.iul.intel.com:volrep1ex ,,,icl,,,,,,14418006,0,14418006,14080.084,13.75,User,others,
,,/nfs/iul/disks,,aschaefe,,aschaefe,aschaefe,aschaefe,6,1270784,0,1270784,1241.0,1.212,775281,757.11,0.739,8933580,8724.199,0,0.0,0.0,8.52,SSG,,,unlimited,/nfs/iul/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,1536000,ulsfiler01:* ulsfiler04:* ulnap01a.iul.intel.com:vol0 ulnap01a.iul.intel.com:vol2 ulnap01a.iul.intel.com:volrep1ex ,hngrieb,,icl,,,,,,14418006,0,14418006,14080.084,13.75,Project,,
,,,,,,,,,29,6955718,0,6955718,6792.693,6.633,0,0.0,0.0,15556506,15191.9,0,0.0,0.0,14.836,SSG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,ulsfiler01:* ulsfiler04:* ulnap01a.iul.intel.com:vol0 ulnap01a.iul.intel.com:vol1 ulnap01a.iul.intel.com:vol3 ulnap01a.iul.intel.com:vol4 ulnap01a.iul.intel.com:vol6 ulnap01a.iul.intel.com:vol7 ulnap01b.iul.intel.com:vol1 ulnap01b.iul.intel.com:vol2 ulnap01b.iul.intel.com:vol4 ,,,idb,,,,,,26409046,0,26409046,25790.084,25.186,User,others,
,,/nfs/iul/disks,,aschaefe,,aschaefe,aschaefe,aschaefe,29,6955718,0,6955718,6792.693,6.633,5441306,5313.775,5.189,15556506,15191.9,0,0.0,0.0,14.836,SSG,,,unlimited,/nfs/iul/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,1536000,ulsfiler01:* ulsfiler04:* ulnap01a.iul.intel.com:vol0 ulnap01a.iul.intel.com:vol1 ulnap01a.iul.intel.com:vol3 ulnap01a.iul.intel.com:vol4 ulnap01a.iul.intel.com:vol6 ulnap01a.iul.intel.com:vol7 ulnap01b.iul.intel.com:vol1 ulnap01b.iul.intel.com:vol2 ulnap01b.iul.intel.com:vol4 ,gmueller ftitze tzipplie pbiggel udumscha mmetzger nschulz,,idb,,,,,,26409046,0,26409046,25790.084,25.186,Project,,
,,,,,,,,,1,30720,0,30720,30.0,0.029,0,0.0,0.0,1504870,1469.6,0,0.0,0.0,1.435,SSG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,ulnap01a.iul.intel.com:vol0 ,,,mpi,,,,,,1740800,0,1740800,1700.0,1.66,User,others,
,,/nfs/iir/disks /nfs/iir/proj /nfs/iul/disks,,,,,,,1,30720,0,30720,30.0,0.029,24132,23.566,0.023,1504870,1469.6,0,0.0,0.0,1.435,SSG,,,unlimited,/nfs/iir/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,1024000,ulnap01a.iul.intel.com:vol0 ,aloss dleahy1,,mpi,,,,,,1740800,0,1740800,1700.0,1.66,Project,,
,,,,,,,,,1,40960,0,40960,40.0,0.039,0,0.0,0.0,1504870,1469.6,0,0.0,0.0,1.435,SSG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,ulnap01a.iul.intel.com:vol0 ,,,otc,,,,,,1740800,0,1740800,1700.0,1.66,User,others,
,,/nfs/iir/disks /nfs/iir/proj /nfs/iul/disks,,,,,,,1,40960,0,40960,40.0,0.039,34794,33.979,0.033,1504870,1469.6,0,0.0,0.0,1.435,SSG,,,unlimited,/nfs/iir/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,1024000,ulnap01a.iul.intel.com:vol0 ,aloss dleahy1,,otc,,,,,,1740800,0,1740800,1700.0,1.66,Project,,
,,,,,,,,,1,81920,0,81920,80.0,0.078,0,0.0,0.0,1504870,1469.6,0,0.0,0.0,1.435,SSG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,ulnap01a.iul.intel.com:vol0 ,,,pac,,,,,,1740800,0,1740800,1700.0,1.66,User,others,
,,/nfs/iir/disks /nfs/iir/proj /nfs/iul/disks,,,,,,,1,81920,0,81920,80.0,0.078,74615,72.866,0.071,1504870,1469.6,0,0.0,0.0,1.435,SSG,,,unlimited,/nfs/iir/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,1024000,ulnap01a.iul.intel.com:vol0 ,aloss dleahy1,,pac,,,,,,1740800,0,1740800,1700.0,1.66,Project,,
,,,,,,,,,0,0,0,0,0.0,0.0,0,0.0,0.0,552643,539.69,0,0.0,0.0,0.527,SSG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,swnap01b.isw.intel.com:vol0 ,,,pat,other,,,,,2560717,0,2560717,2500.7,2.442,User,others,
,,,,,,,,,1,51200,0,51200,50.0,0.049,0,0.0,0.0,552643,539.69,0,0.0,0.0,0.527,SSG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,swnap01b.isw.intel.com:vol0 ,,,pat,,,,,,2560717,0,2560717,2500.7,2.442,User,others,
,,/nfs/isw/disks,,mjphelps,,mjphelps,mjphelps,mjphelps,0,0,0,0,0.0,0.0,0,0.0,0.0,552643,539.69,0,0.0,0.0,0.527,SSG,,,unlimited,/nfs/isw/disks,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,2560000,swnap01b.isw.intel.com:vol0 ,,,pat,other,,,,,2560717,0,2560717,2500.7,2.442,QSlot,,
mjphelps dleahy,,/nfs/isw/disks,,mjphelps,,mjphelps,mjphelps,mjphelps,1,51200,0,51200,50.0,0.049,35396,34.566,0.034,552643,539.69,0,0.0,0.0,0.527,SSG,,,unlimited,/nfs/isw/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,2560000,swnap01b.isw.intel.com:vol0 ,jhcownie,,pat,,,,,,2560717,0,2560717,2500.7,2.442,Project,,
,,,,,,,,,1,204800,0,204800,200.0,0.195,0,0.0,0.0,755200,737.5,0,0.0,0.0,0.72,SSG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,sinap01b.ir.intel.com:vol6 ,,,simics,,,,,,3264000,0,3264000,3187.5,3.113,User,others,
,,/nfs/sie/disks,,,,,,,1,204800,0,204800,200.0,0.195,16400,16.016,0.016,755200,737.5,0,0.0,0.0,0.72,SSG,,,unlimited,/nfs/sie/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,307200,sinap01b.ir.intel.com:vol6 ,mumerov onpiskun,,simics,,,,,,3264000,0,3264000,3187.5,3.113,Project,,
aschaefe mjphelps mmielck aloss dleahy1 agorianx,,,,,,,,,49,16533190,0,16533190,16145.693,15.767,9734476,9506.324,9.284,0,0.0,0,0.0,0.0,0.0,SSG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,,pohly hbockhor napetrov shzwedle weigu ftitze wkrotzvo kdoertel,,,,,,,,0,0,0,0.0,0.0,Business Group,,
,,,,,,,,,12,2598138,0,2598138,2537.244,2.478,0,0.0,0.0,4058934,3963.803,0,0.0,0.0,3.871,TMG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,irnap04b:vol7 irnap04b:vol8 ,,,cavecreek,,,,,,8192204,0,8192204,8000.199,7.813,User,others,
gquinn mjphelps dleahy1,,/nfs/iir/disks,,,,,,,12,2598138,0,2598138,2537.244,2.478,2269264,2216.078,2.164,4058934,3963.803,0,0.0,0.0,3.871,TMG,,,unlimited,/nfs/iir/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,1024000,irnap04b:vol7 irnap04b:vol8 ,dmfitzge,,cavecreek,,,,,,8192204,0,8192204,8000.199,7.813,Project,,
,,,,,,,,,0,0,0,0,0.0,0.0,0,0.0,0.0,5416496,5289.547,0,0.0,0.0,5.166,TMG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,irnap03a:* irnap03b:* irefs02a.ir.intel.com:vol1 irnap04a:vol7 irnap04a:vol8 irnap04a:vol9 irnap04b:vol5 irnap04b:vo7 ,,,clanton,pe,,,,,33061210,0,33061210,32286.338,31.53,User,others,
,,,,,,,,,45,22464622,0,22464622,21938.107,21.424,0,0.0,0.0,5416496,5289.547,0,0.0,0.0,5.166,TMG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,irnap03a:* irnap03b:* irefs02a.ir.intel.com:vol1 irnap04a:vol7 irnap04a:vol8 irnap04a:vol9 irnap04b:vol5 irnap04b:vo7 ,,,clanton,,,,,,33061210,0,33061210,32286.338,31.53,User,others,
,,/nfs/iir/proj /nfs/iir/disks,,,,dleahy1,,,0,0,0,0,0.0,0.0,0,0.0,0.0,5416496,5289.547,0,0.0,0.0,5.166,TMG,,,unlimited,/nfs/iir/disks,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,4096000,irnap03a:* irnap03b:* irefs02a.ir.intel.com:vol1 irnap04a:vol7 irnap04a:vol8 irnap04a:vol9 irnap04b:vol5 irnap04b:vo7 ,,,clanton,pe,,,,,33061210,0,33061210,32286.338,31.53,QSlot,,
iszuca mjphelps dleahy1 gquinn,,/nfs/iir/proj /nfs/iir/disks,,,,dleahy1,,,45,22464622,0,22464622,21938.107,21.424,12206167,11920.085,11.641,5416496,5289.547,0,0.0,0.0,5.166,TMG,,,unlimited,/nfs/iir/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,4096000,irnap03a:* irnap03b:* irefs02a.ir.intel.com:vol1 irnap04a:vol7 irnap04a:vol8 irnap04a:vol9 irnap04b:vol5 irnap04b:vo7 ,jmoran2 postropo gcrowle1 pjwade pbhansal sfrawley jtoomey mlangan dodonogh mherber2 bcahill columken klgoh1 gllogan cmcnickl dmurphy3,,clanton,,,,,,33061210,0,33061210,32286.338,31.53,Project,,
,,,,,,,,,3,880640,0,880640,860.0,0.84,0,0.0,0.0,4058934,3963.803,0,0.0,0.0,3.871,TMG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,irnap04b:vol7 irnap04b:vol8 ,,,coletocreek,,,,,,8192204,0,8192204,8000.199,7.813,User,others,
gquinn mjphelps dleahy1,,/nfs/iir/disks /nfs/iir/proj/coletocreek,,,,,,,3,880640,0,880640,860.0,0.84,590240,576.406,0.563,4058934,3963.803,0,0.0,0.0,3.871,TMG,,,unlimited,/nfs/iir/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,3072000,irnap04b:vol7 irnap04b:vol8 ,kmcgonig dmfitzge,,coletocreek,,,,,,8192204,0,8192204,8000.199,7.813,Project,,
,,,,,,,,,0,0,0,0,0.0,0.0,0,0.0,0.0,9209787,8993.933,0,0.0,0.0,8.783,TMG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,irnap04a:vol3 irnap04a:vol4 irnap04a:vol5 irnap04a:vol6 irnap04a:vol7 irnap04a:vol8 irnap04a:vol9 irnap04b:vol3 irnap04b:vol4 irnap04b:vol5 irnap04b:vol6 ,,,dublin_bay,pe,,,,,36394989,0,36394989,35541.981,34.709,User,others,
,,,,,,,,,16,19358730,0,19358730,18905.01,18.462,0,0.0,0.0,9209787,8993.933,0,0.0,0.0,8.783,TMG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,irnap04a:vol3 irnap04a:vol4 irnap04a:vol5 irnap04a:vol6 irnap04a:vol7 irnap04a:vol8 irnap04a:vol9 irnap04b:vol3 irnap04b:vol4 irnap04b:vol5 irnap04b:vol6 ,,,dublin_bay,,,,,,36394989,0,36394989,35541.981,34.709,User,others,
,,/nfs/iir/proj /nfs/iir/disks,,,,dleahy1,,,0,0,0,0,0.0,0.0,0,0.0,0.0,9209787,8993.933,0,0.0,0.0,8.783,TMG,,,unlimited,/nfs/iir/disks,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,4096000,irnap04a:vol3 irnap04a:vol4 irnap04a:vol5 irnap04a:vol6 irnap04a:vol7 irnap04a:vol8 irnap04a:vol9 irnap04b:vol3 irnap04b:vol4 irnap04b:vol5 irnap04b:vol6 ,,,dublin_bay,pe,,,,,36394989,0,36394989,35541.981,34.709,QSlot,,
iszuca dleahy1 gquinn,,/nfs/iir/proj /nfs/iir/disks,,,,dleahy1,,,16,19358730,0,19358730,18905.01,18.462,3944996,3852.535,3.762,9209787,8993.933,0,0.0,0.0,8.783,TMG,,,unlimited,/nfs/iir/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,4096000,irnap04a:vol3 irnap04a:vol4 irnap04a:vol5 irnap04a:vol6 irnap04a:vol7 irnap04a:vol8 irnap04a:vol9 irnap04b:vol3 irnap04b:vol4 irnap04b:vol5 irnap04b:vol6 ,kjhyland jmoran2 postropo gcrowle1 gjwalsh pjwade pbhansal sfrawley jtoomey mlangan dodonogh mherber2 bcahill columken klgoh1 gllogan cmcnickl dmurphy3,,dublin_bay,,,,,,36394989,0,36394989,35541.981,34.709,Project,,
